academic_year,legacy,gender,campus_visit_date_exists,gpa_points,est_household_income_rank,IMP_ZIP_MILES_FROM_CAMPUS,leadsource_code,minority,IMP_SCHOOL_TYPE,IMP_ZIP_MEDIAN_INCOME_2,ACCEPTED,ACTIVE_PAID,miles_norm,gpa_norm,income_rank_norm,zip_rank_norm
2024,0,Male,1,9,6,392,ICV,0,IndependentNotReligious,58525,1,0,0.08951465201465202,0.9,0.45454545454545453,0.3270491849337776
2024,0,Male,1,2,6,435,ISA,0,Public,45757,1,0,0.09935897435897435,0.2,0.45454545454545453,0.255303128213485
2024,0,Female,1,2,6,6,ICP,0,Public,41219,1,0,0.0011446886446886447,0.2,0.45454545454545453,0.22980315911913285
2024,0,Male,0,10,6,24,ISC,0,Public,61471,1,0,0.005265567765567766,1.0,0.45454545454545453,0.3436033737729053
2024,0,Male,1,2,6,49,ICA,1,Public,54798,1,0,0.01098901098901099,0.2,0.45454545454545453,0.30610639409758317
2024,0,Male,1,2,6,63,ICM,0,Public,74793,1,1,0.014194139194139194,0.2,0.45454545454545453,0.4184624721146768
2024,0,Female,1,1,6,127,ISA,0,Public,43305,1,0,0.028846153846153848,0.1,0.45454545454545453,0.24152482847365433
2024,0,Female,1,2,6,169,ITW,0,Public,71000,1,1,0.038461538461538464,0.2,0.45454545454545453,0.3971488135040824
2024,0,Female,1,10,6,166,ICV,0,IndependentNotReligious,81994,1,1,0.03777472527472527,1.0,0.45454545454545453,0.458926393985199
2024,0,Female,1,2,6,41,ICM,0,Public,77588,1,1,0.009157509157509158,0.2,0.45454545454545453,0.4341681604396469
2024,0,Male,1,4,6,48,ICV,0,Public,99802,1,1,0.01076007326007326,0.4,0.45454545454545453,0.558993262568765
2024,0,Female,1,10,6,933,ISH,0,Public,76239,1,1,0.21336996336996336,1.0,0.45454545454545453,0.42658784789925885
2024,0,Female,0,5,6,125,ICP,0,Public,59731,1,0,0.028388278388278388,0.5,0.45454545454545453,0.33382595062963233
2024,0,Female,1,10,6,169,IOC,0,Public,64963,1,0,0.038461538461538464,1.0,0.45454545454545453,0.3632256505638876
2024,1,Male,1,10,6,46,ICP,0,Public,107915,1,0,0.010302197802197802,1.0,0.45454545454545453,0.6045819027764511
2024,0,Female,1,9,6,56,ICV,1,Public,38373,1,0,0.012591575091575092,0.9,0.45454545454545453,0.2138108911503082
2024,0,Female,0,7,6,39,ICP,0,Public,64961,1,0,0.0086996336996337,0.7,0.45454545454545453,0.36321441214648154
2024,0,Female,0,10,6,73,IRB,0,Public,42508,1,0,0.016483516483516484,1.0,0.45454545454545453,0.2370463191373391
2024,0,Male,1,2,6,41,ICM,0,Public,49206,1,0,0.009157509157509158,0.2,0.45454545454545453,0.27468377903023694
2024,0,Female,1,7,6,75,ICP,0,Public,35806,1,0,0.01694139194139194,0.7,0.45454545454545453,0.19938638240962908
2024,0,Female,0,10,6,185,ISA,0,Public,52899,1,0,0.04212454212454213,1.0,0.45454545454545453,0.2954355167705284
2024,0,Female,1,5,6,100,ICP,0,Public,30447,1,0,0.022664835164835164,0.5,0.45454545454545453,0.16927304297008894
2024,0,Male,0,10,6,192,IPA,0,Public,72490,1,0,0.043727106227106224,1.0,0.45454545454545453,0.4055214344715977
2024,0,Male,0,3,6,1,ISC,0,Public,55444,1,0,0.0,0.3,0.45454545454545453,0.30973640291974086
2024,0,Male,1,5,6,310,ISH,1,Public,83099,1,0,0.07074175824175824,0.5,0.45454545454545453,0.46513561960204763
2024,1,Female,1,7,6,432,IRA,1,IndependentNotReligious,76040,1,0,0.09867216117216117,0.7,0.45454545454545453,0.4254696253673558
2024,0,Male,1,5,6,69,ISC,0,Public,51040,1,0,0.015567765567765568,0.5,0.45454545454545453,0.28498940779159476
2024,0,Female,1,10,6,162,ISH,0,Public,52862,1,0,0.03685897435897436,1.0,0.45454545454545453,0.2952276060485162
2024,0,Male,0,9,6,296,ISH,0,Public,58790,1,0,0.06753663003663003,0.9,0.45454545454545453,0.32853827524008067
2024,0,Male,1,4,6,171,ICV,0,IndependentNotReligious,75782,1,0,0.03891941391941392,0.4,0.45454545454545453,0.4240198695219739
2024,0,Female,1,9,6,60,ICP,0,Public,48118,1,0,0.013507326007326008,0.9,0.45454545454545453,0.26857007996133986
2024,0,Male,0,10,6,455,ITA,0,IndependentNotReligious,59206,1,0,0.10393772893772894,1.0,0.45454545454545453,0.33087586606054137
2024,0,Male,0,6,6,849,ICP,0,IndependentNotReligious,72288,1,0,0.19413919413919414,0.6,0.45454545454545453,0.40438635431358555
2024,1,Female,1,10,6,165,ICV,0,Public,35754,1,0,0.037545787545787544,1.0,0.45454545454545453,0.19909418355707148
2024,0,Female,1,10,6,34,ITA,0,Public,69695,1,0,0.007554945054945055,1.0,0.45454545454545453,0.3898157461466276
2024,1,Female,1,10,6,1533,ICV,0,Public,53300,1,0,0.3507326007326007,1.0,0.45454545454545453,0.29768881946044357
2024,0,Female,0,6,6,74,ITW,0,IndependentNotReligious,55775,1,0,0.016712454212454212,0.6,0.45454545454545453,0.3115963610004439
2024,0,Female,0,10,6,80,ICP,0,Public,48378,1,0,0.018086080586080588,1.0,0.45454545454545453,0.27003107422412775
2024,0,Female,0,3,6,175,ICP,0,OtherIndependentReligious,101941,1,0,0.03983516483516483,0.3,0.45454545454545453,0.5710127499845472
2024,1,Female,1,10,6,322,ICV,0,Public,77323,1,0,0.07348901098901099,1.0,0.45454545454545453,0.43267907013334383
2024,0,Male,1,9,6,1893,ICP,0,IndependentNotReligious,78203,1,0,0.43315018315018317,0.9,0.45454545454545453,0.4376239737920106
2024,0,Male,1,9,6,49,ISC,0,Public,54798,1,0,0.01098901098901099,0.9,0.45454545454545453,0.30610639409758317
2024,1,Male,0,10,6,327,IRA,0,Other,62063,1,0,0.07463369963369963,1.0,0.45454545454545453,0.3469299453250993
2024,0,Female,1,7,6,184,ICV,1,Public,89179,1,0,0.04189560439560439,0.7,0.45454545454545453,0.4993004085164727
2024,0,Female,1,8,6,39,ICP,0,Public,37397,1,0,0.0086996336996337,0.8,0.45454545454545453,0.2083265434561505
2024,0,Male,0,6,6,217,IOC,0,IndependentNotReligious,68501,1,0,0.04945054945054945,0.6,0.45454545454545453,0.3831064109552093
2024,0,Female,0,10,6,208,IRB,1,Public,45211,1,0,0.04739010989010989,1.0,0.45454545454545453,0.25223504026163035
2024,0,Female,1,0,6,182,ICP,0,Public,73220,1,0,0.041437728937728936,0.0,0.45454545454545453,0.40962345682480994
2024,0,Male,1,1,6,32,ICV,0,Public,39306,1,0,0.007097069597069597,0.1,0.45454545454545453,0.21905361287023561
2024,0,Male,1,2,6,50,ICM,0,Public,50524,1,0,0.011217948717948718,0.2,0.45454545454545453,0.2820898961008311
2024,0,Male,1,4,6,24,ICV,0,Public,61471,1,0,0.005265567765567766,0.4,0.45454545454545453,0.3436033737729053
2024,0,Female,0,8,6,327,ISA,0,IndependentNotReligious,62063,1,0,0.07463369963369963,0.8,0.45454545454545453,0.3469299453250993
2024,0,Female,0,10,6,558,ISH,0,Public,45857,1,0,0.127518315018315,1.0,0.45454545454545453,0.25586504908378804
2024,0,Male,0,1,6,327,ICP,0,Public,62063,1,0,0.07463369963369963,0.1,0.45454545454545453,0.3469299453250993
2024,0,Male,1,10,6,167,ICV,0,Public,61431,1,0,0.038003663003663,1.0,0.45454545454545453,0.3433786054247841
2024,0,Female,1,10,6,133,ITW,0,Public,58804,1,0,0.03021978021978022,1.0,0.45454545454545453,0.3286169441619231
2024,0,Female,1,10,6,69,IOC,0,OtherIndependentReligious,45153,1,0,0.015567765567765568,1.0,0.45454545454545453,0.25190912615685457
2024,0,Female,1,2,6,69,ITA,0,Public,45552,1,0,0.015567765567765568,0.2,0.45454545454545453,0.25415119042936374
2024,1,Male,1,6,6,69,IRB,0,IndependentNotReligious,68527,1,0,0.015567765567765568,0.6,0.45454545454545453,0.38325251038148805
2024,0,Female,1,10,6,180,ISH,0,Public,63507,1,0,0.04097985347985348,1.0,0.45454545454545453,0.3550440826922753
2024,0,Male,1,10,6,173,ITA,0,Public,84059,1,0,0.039377289377289376,1.0,0.45454545454545453,0.47053005995695685
2024,0,Female,1,10,6,187,ISA,1,Public,80473,1,0,0.042582417582417584,1.0,0.45454545454545453,0.4503795775478897
2024,0,Female,1,9,6,274,ISA,0,IndependentNotReligious,45255,1,0,0.0625,0.9,0.45454545454545453,0.2524822854445637
2024,1,Female,1,3,6,97,IRA,0,Public,58200,1,0,0.02197802197802198,0.3,0.45454545454545453,0.32522294210529273
2024,0,Male,1,7,6,76,ICV,1,IndependentNotReligious,66665,1,0,0.017170329670329672,0.7,0.45454545454545453,0.3727895437764454
2024,0,Female,1,9,6,506,IOC,0,Public,95540,1,0,0.11561355311355312,0.9,0.45454545454545453,0.5350441950764493
2024,0,Female,1,7,6,84,IOC,1,Public,46460,1,0,0.0190018315018315,0.7,0.45454545454545453,0.25925343193171535
2024,0,Female,1,2,6,101,ISH,0,IndependentNotReligious,43548,1,0,0.022893772893772892,0.2,0.45454545454545453,0.24289029618849073
2024,0,Female,1,5,6,293,ISH,0,IndependentNotReligious,83321,1,0,0.06684981684981685,0.5,0.45454545454545453,0.4663830839341204
2024,0,Female,1,10,6,175,ICV,0,IndependentNotReligious,97147,1,0,0.03983516483516483,1.0,0.45454545454545453,0.5440742634622192
2024,0,Female,1,10,6,49,ISH,0,Public,58730,1,0,0.01098901098901099,1.0,0.45454545454545453,0.32820112271789886
2024,0,Male,1,10,6,45,ICM,0,Public,78388,1,0,0.010073260073260074,1.0,0.45454545454545453,0.43866352740207126
2024,0,Male,1,7,6,422,ICV,0,Public,52124,1,0,0.09638278388278389,0.7,0.45454545454545453,0.2910806300256798
2024,0,Female,1,10,6,161,ICV,0,IndependentNotReligious,63154,1,0,0.03663003663003663,1.0,0.45454545454545453,0.3530605020201055
2024,0,Female,1,7,6,165,IOC,0,IndependentNotReligious,75670,1,0,0.037545787545787544,0.7,0.45454545454545453,0.4233905181472345
2024,0,Male,1,10,6,169,ITA,0,Public,64963,1,0,0.038461538461538464,1.0,0.45454545454545453,0.3632256505638876
2024,0,Male,1,2,6,1890,ICV,1,IndependentNotReligious,94976,1,0,0.43246336996337,0.2,0.45454545454545453,0.5318749613679402
2024,0,Male,1,10,6,48,ICV,0,Public,59750,1,0,0.01076007326007326,1.0,0.45454545454545453,0.33393271559498994
2024,0,Female,0,2,6,25,ISA,0,IndependentNotReligious,45007,1,0,0.005494505494505495,0.2,0.45454545454545453,0.25108872168621216
2024,1,Female,0,5,6,176,IRB,0,IndependentNotReligious,54440,1,0,0.04006410256410257,0.5,0.45454545454545453,0.3040947173818983
2024,0,Male,1,10,6,109,ICV,0,Public,60063,1,0,0.024725274725274724,1.0,0.45454545454545453,0.33569152791903845
2024,0,Female,1,10,6,183,IOC,0,IndependentNotReligious,48696,1,0,0.041666666666666664,1.0,0.45454545454545453,0.27181798259169143
2024,0,Female,0,7,6,79,ICA,0,Public,48597,1,0,0.017857142857142856,0.7,0.45454545454545453,0.2712616809300914
2024,0,Female,1,10,6,190,ICV,0,Public,62144,1,0,0.04326923076923077,1.0,0.45454545454545453,0.3473851012300448
2024,1,Male,1,2,6,531,IRA,0,IndependentNotReligious,89031,1,0,0.12133699633699634,0.2,0.45454545454545453,0.4984687656284242
2024,0,Male,0,1,6,69,ISA,0,IndependentNotReligious,68527,1,0,0.015567765567765568,0.1,0.45454545454545453,0.38325251038148805
2024,0,Male,1,5,6,167,ICV,0,Public,70757,1,0,0.038003663003663,0.5,0.45454545454545453,0.39578334578924595
2024,0,Female,1,10,6,49,ICV,1,Public,90024,1,0,0.01098901098901099,1.0,0.45454545454545453,0.5040486398705334
2024,0,Female,1,10,6,491,ICV,0,IndependentNotReligious,54441,1,0,0.11217948717948718,1.0,0.45454545454545453,0.3041003365906013
2024,0,Male,0,10,6,149,ICP,0,Public,32236,1,0,0.03388278388278388,1.0,0.45454545454545453,0.1793258073398104
2024,0,Male,1,9,6,187,IOC,0,IndependentNotReligious,89480,1,0,0.042582417582417584,0.9,0.45454545454545453,0.5009917903360849
2024,1,Male,0,3,6,166,IRB,0,Public,81994,1,0,0.03777472527472527,0.3,0.45454545454545453,0.458926393985199
2024,0,Male,0,0,6,64,ISC,1,Public,43510,1,0,0.014423076923076924,0.0,0.45454545454545453,0.24267676625777557
2024,0,Female,0,4,6,480,ICP,0,IndependentNotReligious,59055,1,0,0.10966117216117216,0.4,0.45454545454545453,0.33002736554638373
2024,0,Female,0,10,6,427,ICP,0,Public,60373,1,0,0.09752747252747253,1.0,0.45454545454545453,0.33743348261697786
2024,1,Male,0,2,6,1637,ISA,0,Public,59311,1,0,0.37454212454212454,0.2,0.45454545454545453,0.3314658829743595
2024,0,Female,1,7,6,168,ICV,0,Public,43945,1,0,0.038232600732600736,0.7,0.45454545454545453,0.24512112204359382
2024,1,Female,1,9,6,171,ICV,0,Public,78326,1,0,0.03891941391941392,0.9,0.45454545454545453,0.4383151364624834
2024,0,Female,0,10,6,182,ICP,0,Public,72510,1,0,0.041437728937728936,1.0,0.45454545454545453,0.40563381864565834
2024,0,Female,1,10,6,99,ISC,0,IndependentNotReligious,67259,1,0,0.022435897435897436,1.0,0.45454545454545453,0.3761273537460455
2024,0,Male,1,4,6,75,ISA,0,Public,35806,1,0,0.01694139194139194,0.4,0.45454545454545453,0.19938638240962908
2024,0,Male,0,3,6,450,ITW,0,Public,84167,1,0,0.10279304029304029,0.3,0.45454545454545453,0.47113693449688415
2024,0,Female,1,6,6,151,IOC,0,Public,52591,1,0,0.034340659340659344,0.6,0.45454545454545453,0.293704800489995
2024,0,Female,1,3,6,139,ICP,0,IndependentNotReligious,109381,1,0,0.03159340659340659,0.3,0.45454545454545453,0.6128196627350937
2024,0,Female,0,10,6,33,ICP,0,Public,47191,1,0,0.007326007326007326,1.0,0.45454545454545453,0.26336107349363064
2024,0,Female,0,10,6,1015,ISA,0,Public,48755,1,0,0.23214285714285715,1.0,0.45454545454545453,0.2721495159051702
2024,0,Female,0,3,6,268,ICP,0,Public,48175,1,0,0.061126373626373624,0.3,0.45454545454545453,0.2688903748574126
2024,0,Male,0,4,6,112,ISA,0,Public,45267,1,0,0.025412087912087912,0.4,0.45454545454545453,0.25254971594900005
2024,0,Female,1,7,6,386,ICV,0,IndependentNotReligious,57802,1,1,0.08814102564102565,0.7,0.45454545454545453,0.32298649704148663
2024,1,Male,1,3,6,327,IRA,0,Public,62063,1,0,0.07463369963369963,0.3,0.45454545454545453,0.3469299453250993
2024,0,Male,0,9,6,63,ICA,0,IndependentNotReligious,74793,1,0,0.014194139194139194,0.9,0.45454545454545453,0.4184624721146768
2024,1,Male,1,1,6,41,ICA,0,IndependentNotReligious,77588,1,1,0.009157509157509158,0.1,0.45454545454545453,0.4341681604396469
2024,0,Female,1,8,6,407,ICV,0,Public,64602,1,1,0.09294871794871795,0.8,0.45454545454545453,0.3611971162220936
2024,0,Female,1,10,6,156,ICV,0,Public,57285,1,1,0.035485347985347984,1.0,0.45454545454545453,0.3200813661420199
2024,1,Male,1,10,6,128,IRB,0,IndependentNotReligious,62756,1,1,0.029075091575091576,1.0,0.45454545454545453,0.3508240569562994
2024,0,Female,1,3,6,96,IRB,0,Public,51265,1,1,0.021749084249084248,0.3,0.45454545454545453,0.28625372974977664
2024,0,Male,0,10,6,155,ISH,1,Public,47576,1,0,0.035256410256410256,1.0,0.45454545454545453,0.26552446884429737
2024,0,Male,1,8,6,161,IRB,0,IndependentNotReligious,41051,1,0,0.03663003663003663,0.8,0.45454545454545453,0.22885913205702374
2024,0,Male,1,8,6,79,ICV,0,OtherIndependentReligious,61137,1,0,0.017857142857142856,0.8,0.45454545454545453,0.34172655806609314
2024,0,Female,1,10,6,87,ISH,0,Public,48832,1,0,0.019688644688644688,1.0,0.45454545454545453,0.27258219497530356
2024,1,Female,1,10,6,327,IRB,0,Public,62063,1,1,0.07463369963369963,1.0,0.45454545454545453,0.3469299453250993
2024,0,Female,1,10,6,46,IRM,0,Public,107915,1,0,0.010302197802197802,1.0,0.45454545454545453,0.6045819027764511
2024,1,Female,0,9,6,72,ISA,0,Public,58499,1,0,0.016254578754578756,0.9,0.45454545454545453,0.32690308550749886
2024,1,Female,1,4,6,516,IRA,0,IndependentNotReligious,95344,1,1,0.1179029304029304,0.4,0.45454545454545453,0.5339428301706554
2024,0,Male,0,6,6,287,ISA,0,Public,48745,1,0,0.06547619047619048,0.6,0.45454545454545453,0.27209332381813994
2024,1,Male,1,10,6,87,IRA,0,Public,53375,1,1,0.019688644688644688,1.0,0.45454545454545453,0.2981102601131709
2024,0,Male,1,10,6,18,ICV,0,Public,34881,1,0,0.003891941391941392,1.0,0.45454545454545453,0.1941886143593259
2024,0,Male,0,9,6,9,IPA,0,Public,32972,1,0,0.0018315018315018315,0.9,0.45454545454545453,0.1834615449452408
2024,0,Female,1,3,6,1026,ICP,0,Public,104012,1,1,0.23466117216117216,0.3,0.45454545454545453,0.5826501312085233
2024,0,Female,0,9,6,113,ITA,0,Public,53987,1,0,0.02564102564102564,0.9,0.45454545454545453,0.3015492158394255
2024,0,Male,1,6,6,49,ICV,0,Public,58730,1,0,0.01098901098901099,0.6,0.45454545454545453,0.32820112271789886
2024,0,Male,1,9,6,193,ICP,0,IndependentNotReligious,63483,1,0,0.04395604395604396,0.9,0.45454545454545453,0.35490922168340255
2024,1,Male,1,10,6,561,IRA,0,Public,63224,1,0,0.1282051282051282,1.0,0.45454545454545453,0.35345384662931767
2024,0,Male,0,8,6,163,IRB,1,Public,48757,1,0,0.03708791208791209,0.8,0.45454545454545453,0.2721607543225763
2024,1,Female,1,10,6,221,IOC,0,IndependentNotReligious,41046,1,0,0.05036630036630037,1.0,0.45454545454545453,0.22883103601350857
2024,0,Female,0,6,6,43,ICP,0,Public,104379,1,0,0.009615384615384616,0.6,0.45454545454545453,0.5847123808025354
2024,0,Female,1,10,6,71,ISC,0,Public,58263,1,0,0.016025641025641024,1.0,0.45454545454545453,0.32557695225358363
2024,0,Female,1,2,6,37,ICV,0,IndependentNotReligious,41353,1,0,0.008241758241758242,0.2,0.45454545454545453,0.23055613308533893
2024,0,Female,1,9,6,218,ICV,1,Public,78989,1,0,0.049679487179487176,0.9,0.45454545454545453,0.44204067183259255
2024,0,Female,0,2,6,76,ISH,0,IndependentNotReligious,55932,1,0,0.017170329670329672,0.2,0.45454545454545453,0.31247857676681967
2024,0,Female,0,4,6,45,ISA,0,Public,76932,1,0,0.010073260073260074,0.4,0.45454545454545453,0.4304819595304589
2024,0,Male,0,9,6,56,ICP,0,Public,66148,1,0,0.012591575091575092,0.9,0.45454545454545453,0.36988441287697865
2024,0,Female,0,8,6,60,ISA,0,Public,36761,1,0,0.013507326007326008,0.8,0.45454545454545453,0.20475272672102315
2024,0,Female,1,10,6,1027,ICV,0,Public,90169,1,0,0.2348901098901099,1.0,0.45454545454545453,0.5048634251324728
2024,1,Male,0,3,6,327,ICP,0,IndependentNotReligious,62063,1,0,0.07463369963369963,0.3,0.45454545454545453,0.3469299453250993
2024,0,Female,1,8,6,169,ISH,0,Public,64963,1,0,0.038461538461538464,0.8,0.45454545454545453,0.3632256505638876
2024,0,Female,1,10,6,168,ICP,0,Public,68735,1,0,0.038232600732600736,1.0,0.45454545454545453,0.3844213057917184
2024,0,Male,1,4,6,174,ISH,0,Public,68311,1,0,0.039606227106227104,0.4,0.45454545454545453,0.3820387613016335
2024,0,Female,0,10,6,139,IPA,0,Public,98630,1,0,0.03159340659340659,1.0,0.45454545454545453,0.5524075499688134
2024,0,Female,1,7,6,1025,ITW,1,IndependentNotReligious,63105,1,0,0.23443223443223443,0.7,0.45454545454545453,0.352785160793657
2024,0,Female,1,10,6,554,ICV,0,Public,56818,1,0,0.1266025641025641,1.0,0.45454545454545453,0.31745719567770464
2024,0,Female,0,9,6,489,ISA,0,Public,81564,1,0,0.11172161172161173,0.9,0.45454545454545453,0.45651013424289594
2024,0,Female,0,5,6,89,ICP,0,OtherIndependentReligious,60505,1,0,0.020146520146520148,0.5,0.45454545454545453,0.3381752181657779
2024,0,Male,0,7,6,68,ICP,0,Public,46267,1,0,0.015338827838827838,0.7,0.45454545454545453,0.2581689246520305
2024,0,Male,1,5,6,539,ICP,0,IndependentNotReligious,70744,1,0,0.12316849816849818,0.5,0.45454545454545453,0.3957102960761066
2024,1,Female,0,3,8,81,ISH,1,Public,59530,1,0,0.018315018315018316,0.3,0.6363636363636364,0.3326964896803232
2024,0,Female,1,8,6,72,IRB,0,Public,58499,1,0,0.016254578754578756,0.8,0.45454545454545453,0.32690308550749886
2024,0,Female,0,1,6,162,ISA,0,IndependentNotReligious,76129,1,0,0.03685897435897436,0.1,0.45454545454545453,0.42596973494192547
2024,0,Female,0,8,6,327,ICP,0,Public,62063,1,0,0.07463369963369963,0.8,0.45454545454545453,0.3469299453250993
2024,0,Male,0,10,6,206,ISA,0,Public,59237,1,0,0.04693223443223443,1.0,0.45454545454545453,0.3310500615303353
2024,0,Female,0,3,6,1028,ICP,0,Public,60602,1,0,0.23511904761904762,0.3,0.45454545454545453,0.33872028140997185
2024,0,Female,0,10,6,185,ICP,0,Public,52899,1,0,0.04212454212454213,1.0,0.45454545454545453,0.2954355167705284
2024,0,Female,1,3,6,89,ICV,0,Public,47198,1,0,0.020146520146520148,0.3,0.45454545454545453,0.26340040795455183
2024,0,Male,0,0,6,31,ICA,0,Public,47906,1,0,0.006868131868131868,0.0,0.45454545454545453,0.2673788077162974
2024,0,Female,0,9,6,106,ICM,0,OtherIndependentReligious,66332,1,0,0.02403846153846154,0.9,0.45454545454545453,0.3709183472783363
2024,0,Female,1,10,6,86,IXC,0,Public,38422,1,0,0.01945970695970696,1.0,0.45454545454545453,0.2140862323767567
2024,0,Male,1,2,6,34,ISC,0,Public,42235,1,0,0.007554945054945055,0.2,0.45454545454545453,0.23551227516141177
2024,0,Female,1,10,6,107,ISC,1,Public,84723,1,0,0.024267399267399268,1.0,0.45454545454545453,0.4742612145357691
2024,0,Female,0,4,6,414,ISH,1,Public,36207,1,0,0.09455128205128205,0.4,0.45454545454545453,0.20163968509954427
2024,0,Female,0,4,6,305,ICP,0,Public,94791,1,0,0.0695970695970696,0.4,0.45454545454545453,0.5308354077578795
2024,1,Female,0,7,6,837,IRA,0,Public,72688,1,0,0.19139194139194138,0.7,0.45454545454545453,0.40663403779479773
2024,0,Female,1,10,6,239,ISH,0,Public,54716,1,0,0.05448717948717949,1.0,0.45454545454545453,0.30564561898393466
2024,0,Female,1,10,6,25,ICM,0,IndependentNotReligious,45007,1,0,0.005494505494505495,1.0,0.45454545454545453,0.25108872168621216
2024,0,Female,0,3,6,154,ICP,0,Public,81182,1,0,0.03502747252747253,0.3,0.45454545454545453,0.4543635965183383
2024,0,Female,1,10,6,83,IRB,0,Public,60291,1,0,0.018772893772893772,1.0,0.45454545454545453,0.33697270750332936
2024,0,Female,1,4,6,54,ICP,0,Public,105579,1,0,0.012133699633699634,0.4,0.45454545454545453,0.591455431246172
2024,0,Female,0,8,6,71,ISA,0,Public,58263,1,0,0.016025641025641024,0.8,0.45454545454545453,0.32557695225358363
2024,0,Male,0,4,6,18,ICP,0,Public,34881,1,0,0.003891941391941392,0.4,0.45454545454545453,0.1941886143593259
2024,0,Female,1,6,6,37,ICV,0,Public,60077,1,0,0.008241758241758242,0.6,0.45454545454545453,0.3357701968408809
2024,0,Male,0,10,6,498,ICP,0,IndependentNotReligious,51406,1,0,0.11378205128205128,1.0,0.45454545454545453,0.28704603817690394
2024,0,Female,0,10,6,1030,ICP,0,Charter,104769,1,0,0.23557692307692307,1.0,0.45454545454545453,0.5869038721967172
